model_name,display_name,family,depth_label,test_loss,macro_corr,macro_snr_db,clean_sum_mse,observed_mixture_mse,parameter_count,inference_time_ms,training_date,training_time_sec,train_samples,val_samples,test_samples,total_samples,epochs,checkpoint_path,report_path
attention_stem_multiple_head_multiscale_branches,Attention-Stem Multi-Head Multiscale Branches,conv1d,shallow,0.2925909209251404,0.7132209786654979,3.4278762130144638,0.12756815309098957,0.023655983473812096,17638.0,6.491880000000006,2026-05-24T17:14:08.924470Z,167.682418,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf010_s42\attention_stem_multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf010_s42\final_test_report.json
attention_stem_multiple_head_multiscale_branches,Attention-Stem Multi-Head Multiscale Branches,conv1d,shallow,0.26213231921195984,0.760144564179432,4.191715089871788,0.11547616080410915,0.03121286227314438,17638.0,6.234919999999899,2026-05-24T17:20:09.710796Z,357.86187,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf025_s42\attention_stem_multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf025_s42\final_test_report.json
attention_stem_multiple_head_multiscale_branches,Attention-Stem Multi-Head Multiscale Branches,conv1d,shallow,0.23360004067420959,0.7749844897565077,4.564074220150415,0.1189565726334384,0.031042934862473955,17638.0,6.747880000000083,2026-05-24T17:31:27.800445Z,675.296063,4000.0,400.0,400.0,4800.0,20.0,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf050_s42\attention_stem_multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf050_s42\final_test_report.json
attention_stem_multiple_head_multiscale_branches,Attention-Stem Multi-Head Multiscale Branches,conv1d,shallow,0.24193774700164794,0.7783056142723406,4.610578527418174,0.11957414794250562,0.027070215222619272,17638.0,6.221500000000102,2026-05-24T17:53:03.188440Z,1292.263188,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf075_s42\attention_stem_multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf075_s42\final_test_report.json
attention_stem_multiple_head_multiscale_branches,Attention-Stem Multi-Head Multiscale Branches,conv1d,shallow,0.2250497055053711,0.7733359485727226,4.594212573826844,0.11345271570830763,0.03761834831191254,17638.0,5.772379999999933,2026-05-24T18:23:46.666836Z,1841.048331,8000.0,400.0,400.0,8800.0,20.0,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf100_s42\attention_stem_multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf100_s42\final_test_report.json
autoencoderbased,Autoencoder,autoencoder,deep,0.13267046918471653,0.6883137052284867,2.8586543849516315,0.2099027192069532,0.025636738958414375,23651.0,6.609500000000601,2026-04-20T04:37:47.002725Z,478.383541,4512.0,400.0,400.0,5312.0,20.0,decomposers\ML_methods\NN_based\saved_models\autoencoderbased\autoencoderbased_best.pt,decomposers\ML_methods\NN_based\saved_models\autoencoderbased\final_test_report.json
conv1Dnetwork,,,,0.13216941833496093,0.6893140518238308,2.8731123317499736,0.14070644837530846,0.02112498700251003,5443.0,7.591600000000476,2026-04-20T04:37:09.811622Z,441.119436,4512.0,400.0,400.0,5312.0,20.0,decomposers\ML_methods\NN_based\saved_models\conv1Dnetwork\conv1Dnetwork_best.pt,decomposers\ML_methods\NN_based\saved_models\conv1Dnetwork\final_test_report.json
conv1Dnetwork,,,,0.3313485896587372,0.668825206391254,2.4937913311588615,0.1564459304837949,0.013105548125238974,5443.0,1.530520000000113,2026-05-24T20:55:58.213859Z,75.935678,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\conv1dnetwork_data_availability_tf005_s42\conv1Dnetwork_best.pt,decomposers\ML_methods\NN_based\saved_models\conv1dnetwork_data_availability_tf005_s42\final_test_report.json
conv1Dnetwork,,,,0.32022158861160277,0.6848866638520293,2.758428979537671,0.1357563455945171,0.018387193669777195,5443.0,1.8836399999998754,2026-05-24T20:57:41.550383Z,100.640734,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\conv1dnetwork_data_availability_tf010_s42\conv1Dnetwork_best.pt,decomposers\ML_methods\NN_based\saved_models\conv1dnetwork_data_availability_tf010_s42\final_test_report.json
conv1Dnetwork,,,,0.31714508414268494,0.683957196353669,2.948138814790213,0.12405697955480288,0.024039420488054842,5443.0,1.3884000000000007,2026-05-24T21:00:49.026385Z,184.630727,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\conv1dnetwork_data_availability_tf025_s42\conv1Dnetwork_best.pt,decomposers\ML_methods\NN_based\saved_models\conv1dnetwork_data_availability_tf025_s42\final_test_report.json
conv1Dnetwork,,,,0.2957029616832733,0.6961952418164021,3.0361816006788387,0.12407058148969238,0.025640323782058404,5443.0,1.8749799999999262,2026-05-24T21:06:04.344915Z,312.356608,4000.0,400.0,400.0,4800.0,20.0,decomposers\ML_methods\NN_based\saved_models\conv1dnetwork_data_availability_tf050_s42\conv1Dnetwork_best.pt,decomposers\ML_methods\NN_based\saved_models\conv1dnetwork_data_availability_tf050_s42\final_test_report.json
conv1Dnetwork,,,,0.3112958788871765,0.6895060390624451,2.9376089940487833,0.1384785976740874,0.01766188408151994,5443.0,1.0397399999999557,2026-05-24T21:13:44.898032Z,457.228666,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\conv1dnetwork_data_availability_tf075_s42\conv1Dnetwork_best.pt,decomposers\ML_methods\NN_based\saved_models\conv1dnetwork_data_availability_tf075_s42\final_test_report.json
conv1Dnetwork,,,,0.29393733978271486,0.6811504602046621,2.7865839088736277,0.15193891229015047,0.01609946566759078,5443.0,1.8496399999999191,2026-05-24T21:24:10.024389Z,621.753047,8000.0,400.0,400.0,8800.0,20.0,decomposers\ML_methods\NN_based\saved_models\conv1dnetwork_data_availability_tf100_s42\conv1Dnetwork_best.pt,decomposers\ML_methods\NN_based\saved_models\conv1dnetwork_data_availability_tf100_s42\final_test_report.json
fuse_shallow,Fuse Shallow,conv1d,shallow,0.09604017595450083,0.7730458162090525,4.398508162048053,0.11441979423536774,0.03372635301708203,5859.0,17.548099999999955,2026-04-20T04:36:29.173990Z,400.423291,4512.0,400.0,400.0,5312.0,20.0,decomposers\ML_methods\NN_based\saved_models\fuse_shallow\fuse_shallow_best.pt,decomposers\ML_methods\NN_based\saved_models\fuse_shallow\final_test_report.json
fuse_shallow,Fuse Shallow,conv1d,shallow,0.32329068541526795,0.6657460311531342,2.8258756504648286,0.13837369069880678,0.020504153598933837,5859.0,3.801720000000053,2026-05-24T18:25:43.220924Z,76.531677,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf005_s42\fuse_shallow_best.pt,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf005_s42\final_test_report.json
fuse_shallow,Fuse Shallow,conv1d,shallow,0.3067064023017883,0.6956532524258996,3.220923901932289,0.11565514220971834,0.0277233495739434,5859.0,3.343020000000063,2026-05-24T18:27:28.783439Z,102.42205,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf010_s42\fuse_shallow_best.pt,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf010_s42\final_test_report.json
