model_name,display_name,model_type,family,architecture,config_name,train_fraction,train_samples,macro_corr,macro_corr_std,macro_corr_min,macro_corr_max,macro_corr_count,macro_snr,macro_snr_std,macro_snr_min,macro_snr_max,macro_snr_count,test_loss,test_loss_std,test_loss_min,test_loss_max,test_loss_count,module_count,module_count_std,module_count_min,module_count_max,module_count_count,parameters,parameters_std,parameters_min,parameters_max,parameters_count,inference_time_ms,inference_time_ms_std,inference_time_ms_min,inference_time_ms_max,inference_time_ms_count,training_time_s,training_time_s_std,training_time_s_min,training_time_s_max,training_time_s_count,peak_memory_mb,peak_memory_mb_std,peak_memory_mb_min,peak_memory_mb_max,peak_memory_mb_count,total_flops,total_flops_std,total_flops_min,total_flops_max,total_flops_count,estimated_energy,estimated_energy_std,estimated_energy_min,estimated_energy_max,estimated_energy_count,accuracy_per_training_second,accuracy_per_training_second_std,accuracy_per_training_second_min,accuracy_per_training_second_max,accuracy_per_training_second_count,snr_per_training_second,snr_per_training_second_std,snr_per_training_second_min,snr_per_training_second_max,snr_per_training_second_count,accuracy_per_1000_parameters,accuracy_per_1000_parameters_std,accuracy_per_1000_parameters_min,accuracy_per_1000_parameters_max,accuracy_per_1000_parameters_count,snr_per_1000_parameters,snr_per_1000_parameters_std,snr_per_1000_parameters_min,snr_per_1000_parameters_max,snr_per_1000_parameters_count,accuracy_per_inference_ms,accuracy_per_inference_ms_std,accuracy_per_inference_ms_min,accuracy_per_inference_ms_max,accuracy_per_inference_ms_count,snr_per_inference_ms,snr_per_inference_ms_std,snr_per_inference_ms_min,snr_per_inference_ms_max,snr_per_inference_ms_count,accuracy_per_sample,accuracy_per_sample_std,accuracy_per_sample_min,accuracy_per_sample_max,accuracy_per_sample_count,seed_count,macro_corr_sem,macro_corr_ci95,macro_snr_sem,macro_snr_ci95,test_loss_sem,test_loss_ci95
multiscale_branches,Multiscale Branches,SNN,conv1d,conv1d,,0.25,2000.0,0.7517759723814811,,0.7517759723814811,0.7517759723814811,1,3.8353423111387484,,3.8353423111387484,3.8353423111387484,1,0.2808328306674957,,0.2808328306674957,0.2808328306674957,1,2.0,,2,2,1,5859.0,,5859.0,5859.0,1,3.0849599999998922,,3.0849599999998922,3.0849599999998922,1,187.446532,,187.446532,187.446532,1,,,,,0,,,,,0,,,,,0,0.004010615530520891,,0.004010615530520891,0.004010615530520891,1,0.02046099370426735,,0.02046099370426735,0.02046099370426735,1,0.1283113112103569,,0.1283113112103569,0.1283113112103569,1,0.6546069826145671,,0.6546069826145671,0.6546069826145671,1,0.24369067099136046,,0.24369067099136046,0.24369067099136046,1,1.2432389110843844,,1.2432389110843844,1.2432389110843844,1,0.00037588798619074055,,0.00037588798619074055,0.00037588798619074055,1,1,,,,,,
fuse_shallow,Fuse Shallow,SNN,conv1d,conv1d,,0.25,2000.0,0.7448864117062561,,0.7448864117062561,0.7448864117062561,1,3.9929735032346203,,3.9929735032346203,3.9929735032346203,1,0.27212674140930176,,0.27212674140930176,0.27212674140930176,1,2.0,,2,2,1,5859.0,,5859.0,5859.0,1,3.2643800000001555,,3.2643800000001555,3.2643800000001555,1,186.306587,,186.306587,186.306587,1,,,,,0,,,,,0,,,,,0,0.003998175393048535,,0.003998175393048535,0.003998175393048535,1,0.021432272296602266,,0.021432272296602266,0.021432272296602266,1,0.12713541759792732,,0.12713541759792732,0.12713541759792732,1,0.6815110945954294,,0.6815110945954294,0.6815110945954294,1,0.22818618289115258,,0.22818618289115258,0.22818618289115258,1,1.2231950640655898,,1.2231950640655898,1.2231950640655898,1,0.0003724432058531281,,0.0003724432058531281,0.0003724432058531281,1,1,,,,,,
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,SNN,conv1d,conv1d,,0.25,2000.0,0.7340893183430285,,0.7340893183430285,0.7340893183430285,1,3.6521104067918255,,3.6521104067918255,3.6521104067918255,1,0.28635427474975583,,0.28635427474975583,0.28635427474975583,1,3.0,,3,3,1,5859.0,,5859.0,5859.0,1,6.717400000000052,,6.717400000000052,6.717400000000052,1,243.399143,,243.399143,243.399143,1,,,,,0,,,,,0,,,,,0,0.0030159897413567656,,0.0030159897413567656,0.0030159897413567656,1,0.015004614896248117,,0.015004614896248117,0.015004614896248117,1,0.12529259572333648,,0.12529259572333648,0.12529259572333648,1,0.6233334027635817,,0.6233334027635817,0.6233334027635817,1,0.10928176353098264,,0.10928176353098264,0.10928176353098264,1,0.5436791625914487,,0.5436791625914487,0.5436791625914487,1,0.00036704465917151427,,0.00036704465917151427,0.00036704465917151427,1,1,,,,,,
attention_stem_bilinear_fusion_multiple_head_multiscale_branches,Attention-Stem Bilinear-Fusion Multi-Head Multiscale Branches,SNN,conv1d,conv1d,,0.1,800.0,0.7182749824617158,,0.7182749824617158,0.7182749824617158,1,3.412512051069135,,3.412512051069135,3.412512051069135,1,0.292749400138855,,0.292749400138855,0.292749400138855,1,5.0,,5,5,1,29302.0,,29302.0,29302.0,1,13.618039999999974,,13.618039999999974,13.618039999999974,1,262.851488,,262.851488,262.851488,1,,,,,0,,,,,0,,,,,0,0.002732626655176918,,0.002732626655176918,0.002732626655176918,1,0.012982662099554615,,0.012982662099554615,0.012982662099554615,1,0.02451283129007289,,0.02451283129007289,0.02451283129007289,1,0.11646003860040732,,0.11646003860040732,0.11646003860040732,1,0.05274437308612085,,0.05274437308612085,0.05274437308612085,1,0.25058760666506646,,0.25058760666506646,0.25058760666506646,1,0.0008978437280771447,,0.0008978437280771447,0.0008978437280771447,1,1,,,,,,
attention_stem_multiple_head_multiscale_branches,Attention-Stem Multi-Head Multiscale Branches,SNN,conv1d,conv1d,,0.1,800.0,0.7132209786654979,,0.7132209786654979,0.7132209786654979,1,3.4278762130144638,,3.4278762130144638,3.4278762130144638,1,0.2925909209251404,,0.2925909209251404,0.2925909209251404,1,5.0,,5,5,1,17638.0,,17638.0,17638.0,1,6.491880000000006,,6.491880000000006,6.491880000000006,1,167.682418,,167.682418,167.682418,1,,,,,0,,,,,0,,,,,0,0.004253403470514707,,0.004253403470514707,0.004253403470514707,1,0.020442669266699527,,0.020442669266699527,0.020442669266699527,1,0.04043661291900997,,0.04043661291900997,0.04043661291900997,1,0.1943460830601238,,0.1943460830601238,0.1943460830601238,1,0.10986354933632433,,0.10986354933632433,0.10986354933632433,1,0.5280251965554601,,0.5280251965554601,0.5280251965554601,1,0.0008915262233318724,,0.0008915262233318724,0.0008915262233318724,1,1,,,,,,
fuse_shallow,Fuse Shallow,SNN,conv1d,conv1d,,0.1,800.0,0.6956532524258996,,0.6956532524258996,0.6956532524258996,1,3.220923901932289,,3.220923901932289,3.220923901932289,1,0.3067064023017883,,0.3067064023017883,0.3067064023017883,1,2.0,,2,2,1,5859.0,,5859.0,5859.0,1,3.343020000000063,,3.343020000000063,3.343020000000063,1,102.42205,,102.42205,102.42205,1,,,,,0,,,,,0,,,,,0,0.00679202625241244,,0.00679202625241244,0.00679202625241244,1,0.031447563312121646,,0.031447563312121646,0.031447563312121646,1,0.11873242062227336,,0.11873242062227336,0.11873242062227336,1,0.5497395292596499,,0.5497395292596499,0.5497395292596499,1,0.20809126251888604,,0.20809126251888604,0.20809126251888604,1,0.9634773055297988,,0.9634773055297988,0.9634773055297988,1,0.0008695665655323745,,0.0008695665655323745,0.0008695665655323745,1,1,,,,,,
attention_stem_bilinear_fusion_multiple_head_multiscale_branches,Attention-Stem Bilinear-Fusion Multi-Head Multiscale Branches,SNN,conv1d,conv1d,,0.05,400.0,0.6900776728398348,,0.6900776728398348,0.6900776728398348,1,2.9642220985020797,,2.9642220985020797,2.9642220985020797,1,0.31393449306488036,,0.31393449306488036,0.31393449306488036,1,5.0,,5,5,1,29302.0,,29302.0,29302.0,1,8.350439999999981,,8.350439999999981,8.350439999999981,1,162.839033,,162.839033,162.839033,1,,,,,0,,,,,0,,,,,0,0.0042377902897509515,,0.0042377902897509515,0.0042377902897509515,1,0.018203387995445047,,0.018203387995445047,0.018203387995445047,1,0.023550531459962967,,0.023550531459962967,0.023550531459962967,1,0.10116108451648624,,0.10116108451648624,0.10116108451648624,1,0.08263967800976192,,0.08263967800976192,0.08263967800976192,1,0.3549779530781715,,0.3549779530781715,0.3549779530781715,1,0.001725194182099587,,0.001725194182099587,0.001725194182099587,1,1,,,,,,
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,SNN,conv1d,conv1d,,0.1,800.0,0.6887925192825535,,0.6887925192825535,0.6887925192825535,1,3.0572279335585506,,3.0572279335585506,3.0572279335585506,1,0.31367778658866885,,0.31367778658866885,0.31367778658866885,1,3.0,,3,3,1,5859.0,,5859.0,5859.0,1,5.115839999999938,,5.115839999999938,5.115839999999938,1,133.784901,,133.784901,133.784901,1,,,,,0,,,,,0,,,,,0,0.0051485071494170595,,0.0051485071494170595,0.0051485071494170595,1,0.022851815942656718,,0.022851815942656718,0.022851815942656718,1,0.11756144722351143,,0.11756144722351143,0.11756144722351143,1,0.5218002958795956,,0.5218002958795956,0.5218002958795956,1,0.1346391832587731,,0.1346391832587731,0.1346391832587731,1,0.5976003810827913,,0.5976003810827913,0.5976003810827913,1,0.0008609906491031918,,0.0008609906491031918,0.0008609906491031918,1,1,,,,,,
multiscale_dilated,Multiscale Dilated,SNN,conv1d,conv1d,,1.0,8000.0,0.6876405530330263,,0.6876405530330263,0.6876405530330263,1,3.0674835270499057,,3.0674835270499057,3.0674835270499057,1,0.27570319890975953,,0.27570319890975953,0.27570319890975953,1,2.0,,2,2,1,12867.0,,12867.0,12867.0,1,3.0596599999999974,,3.0596599999999974,3.0596599999999974,1,632.812619,,632.812619,632.812619,1,,,,,0,,,,,0,,,,,0,0.001086641657240761,,0.001086641657240761,0.001086641657240761,1,0.004847380464531959,,0.004847380464531959,0.004847380464531959,1,0.05344218178542211,,0.05344218178542211,0.05344218178542211,1,0.23839927932306718,,0.23839927932306718,0.23839927932306718,1,0.2247441065455073,,0.2247441065455073,0.2247441065455073,1,1.0025569922964996,,1.0025569922964996,1.0025569922964996,1,8.595506912912828e-05,,8.595506912912828e-05,8.595506912912828e-05,1,1,,,,,,
multiscale_branches,Multiscale Branches,SNN,conv1d,conv1d,,0.1,800.0,0.6871667430964439,,0.6871667430964439,0.6871667430964439,1,3.0467007420533863,,3.0467007420533863,3.0467007420533863,1,0.31413731575012205,,0.31413731575012205,0.31413731575012205,1,2.0,,2,2,1,5859.0,,5859.0,5859.0,1,3.5903999999998604,,3.5903999999998604,3.5903999999998604,1,124.333742,,124.333742,124.333742,1,,,,,0,,,,,0,,,,,0,0.005526792100381278,,0.005526792100381278,0.005526792100381278,1,0.024504214970489557,,0.024504214970489557,0.024504214970489557,1,0.11728396366213413,,0.11728396366213413,0.11728396366213413,1,0.5200035402036843,,0.5200035402036843,0.5200035402036843,1,0.19139002425815246,,0.19139002425815246,0.19139002425815246,1,0.8485686113116936,,0.8485686113116936,0.8485686113116936,1,0.0008589584288705549,,0.0008589584288705549,0.0008589584288705549,1,1,,,,,,
attention_stem_multiple_head_multiscale_branches,Attention-Stem Multi-Head Multiscale Branches,SNN,conv1d,conv1d,,0.05,400.0,0.6850266564785457,,0.6850266564785457,0.6850266564785457,1,2.9450500581252568,,2.9450500581252568,2.9450500581252568,1,0.31352840185165404,,0.31352840185165404,0.31352840185165404,1,5.0,,5,5,1,17638.0,,17638.0,17638.0,1,6.422499999999954,,6.422499999999954,6.422499999999954,1,118.47167,,118.47167,118.47167,1,,,,,0,,,,,0,,,,,0,0.005782198026570788,,0.005782198026570788,0.005782198026570788,1,0.024858686115636394,,0.024858686115636394,0.024858686115636394,1,0.03883811409902175,,0.03883811409902175,0.03883811409902175,1,0.16697188219329043,,0.16697188219329043,0.16697188219329043,1,0.10666043697602967,,0.10666043697602967,0.10666043697602967,1,0.4585519747956836,,0.4585519747956836,0.4585519747956836,1,0.0017125666411963642,,0.0017125666411963642,0.0017125666411963642,1,1,,,,,,
multiscale_dilated,Multiscale Dilated,SNN,conv1d,conv1d,,0.564,4512.0,0.682177385940307,,0.682177385940307,0.682177385940307,1,2.8679927349144245,,2.8679927349144245,2.8679927349144245,1,0.11804621477921803,,0.11804621477921803,0.11804621477921803,1,2.0,,2,2,1,12867.0,,12867.0,12867.0,1,3.2545999999999964,,3.2545999999999964,3.2545999999999964,1,462.930389,,462.930389,462.930389,1,,,,,0,,,,,0,,,,,0,0.0014736068362543964,,0.0014736068362543964,0.0014736068362543964,1,0.0061953002072508674,,0.0061953002072508674,0.0061953002072508674,1,0.05301759430638897,,0.05301759430638897,0.05301759430638897,1,0.2228952152727461,,0.2228952152727461,0.2228952152727461,1,0.20960406376829954,,0.20960406376829954,0.20960406376829954,1,0.8812120490734431,,0.8812120490734431,0.8812120490734431,1,0.00015119179652932336,,0.00015119179652932336,0.00015119179652932336,1,1,,,,,,
multiscale_dilated,Multiscale Dilated,SNN,conv1d,conv1d,,0.75,6000.0,0.6777483420893826,,0.6777483420893826,0.6777483420893826,1,3.0335788014331144,,3.0335788014331144,3.0335788014331144,1,0.29947441816329956,,0.29947441816329956,0.29947441816329956,1,2.0,,2,2,1,12867.0,,12867.0,12867.0,1,3.4148199999997964,,3.4148199999997964,3.4148199999997964,1,489.468335,,489.468335,489.468335,1,,,,,0,,,,,0,,,,,0,0.0013846622827795032,,0.0013846622827795032,0.0013846622827795032,1,0.006197701842006009,,0.006197701842006009,0.006197701842006009,1,0.052673377017904914,,0.052673377017904914,0.052673377017904914,1,0.2357642652858564,,0.2357642652858564,0.2357642652858564,1,0.1984726404581861,,0.1984726404581861,0.1984726404581861,1,0.8883568684244837,,0.8883568684244837,0.8883568684244837,1,0.0001129580570148971,,0.0001129580570148971,0.0001129580570148971,1,1,,,,,,
multiscale_dilated,Multiscale Dilated,SNN,conv1d,conv1d,,0.5,4000.0,0.6690471759484297,,0.6690471759484297,0.6690471759484297,1,2.965792061334256,,2.965792061334256,2.965792061334256,1,0.29222711086273195,,0.29222711086273195,0.29222711086273195,1,2.0,,2,2,1,12867.0,,12867.0,12867.0,1,3.784819999999911,,3.784819999999911,3.784819999999911,1,357.379659,,357.379659,357.379659,1,,,,,0,,,,,0,,,,,0,0.0018720908118288557,,0.0018720908118288557,0.0018720908118288557,1,0.008298715348358021,,0.008298715348358021,0.008298715348358021,1,0.05199713810122248,,0.05199713810122248,0.05199713810122248,1,0.23049600227980538,,0.23049600227980538,0.23049600227980538,1,0.1767712007304034,,0.1767712007304034,0.1767712007304034,1,0.7836018783810923,,0.7836018783810923,0.7836018783810923,1,0.0001672617939871074,,0.0001672617939871074,0.0001672617939871074,1,1,,,,,,
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,SNN,conv1d,conv1d,,0.05,400.0,0.6688096896908163,,0.6688096896908163,0.6688096896908163,1,2.733884852013117,,2.733884852013117,2.733884852013117,1,0.325062997341156,,0.325062997341156,0.325062997341156,1,3.0,,3,3,1,5859.0,,5859.0,5859.0,1,5.121059999999922,,5.121059999999922,5.121059999999922,1,94.700302,,94.700302,94.700302,1,,,,,0,,,,,0,,,,,0,0.007062381804134229,,0.007062381804134229,0.007062381804134229,1,0.02886880816930359,,0.02886880816930359,0.02886880816930359,1,0.11415082602676503,,0.11415082602676503,0.11415082602676503,1,0.4666128779677619,,0.4666128779677619,0.4666128779677619,1,0.1305998542666609,,0.1305998542666609,0.1305998542666609,1,0.5338513612441875,,0.5338513612441875,0.5338513612441875,1,0.0016720242242270408,,0.0016720242242270408,0.0016720242242270408,1,1,,,,,,
multiscale_branches,Multiscale Branches,SNN,conv1d,conv1d,,0.05,400.0,0.6665279411644732,,0.6665279411644732,0.6665279411644732,1,2.7398410477532913,,2.7398410477532913,2.7398410477532913,1,0.32509243965148926,,0.32509243965148926,0.32509243965148926,1,2.0,,2,2,1,5859.0,,5859.0,5859.0,1,4.2454400000001336,,4.2454400000001336,4.2454400000001336,1,91.756563,,91.756563,91.756563,1,,,,,0,,,,,0,,,,,0,0.007264090102900576,,0.007264090102900576,0.007264090102900576,1,0.029859891850496745,,0.029859891850496745,0.029859891850496745,1,0.11376138268722874,,0.11376138268722874,0.11376138268722874,1,0.4676294671024563,,0.4676294671024563,0.4676294671024563,1,0.15699855401665133,,0.15699855401665133,0.15699855401665133,1,0.6453609161248787,,0.6453609161248787,0.6453609161248787,1,0.001666319852911183,,0.001666319852911183,0.001666319852911183,1,1,,,,,,
fuse_shallow,Fuse Shallow,SNN,conv1d,conv1d,,0.05,400.0,0.6657460311531342,,0.6657460311531342,0.6657460311531342,1,2.8258756504648286,,2.8258756504648286,2.8258756504648286,1,0.32329068541526795,,0.32329068541526795,0.32329068541526795,1,2.0,,2,2,1,5859.0,,5859.0,5859.0,1,3.801720000000053,,3.801720000000053,3.801720000000053,1,76.531677,,76.531677,76.531677,1,,,,,0,,,,,0,,,,,0,0.008698960446837382,,0.008698960446837382,0.008698960446837382,1,0.03692426144620911,,0.03692426144620911,0.03692426144620911,1,0.11362792817087118,,0.11362792817087118,0.11362792817087118,1,0.4823136457526589,,0.4823136457526589,0.4823136457526589,1,0.17511706047608055,,0.17511706047608055,0.17511706047608055,1,0.7433150391046129,,0.7433150391046129,0.7433150391046129,1,0.0016643650778828357,,0.0016643650778828357,0.0016643650778828357,1,1,,,,,,
multiscale_dilated,Multiscale Dilated,SNN,conv1d,conv1d,,0.25,2000.0,0.6657065582912164,,0.6657065582912164,0.6657065582912164,1,2.7911303160829664,,2.7911303160829664,2.7911303160829664,1,0.31612993955612184,,0.31612993955612184,0.31612993955612184,1,2.0,,2,2,1,12867.0,,12867.0,12867.0,1,3.1815000000000815,,3.1815000000000815,3.1815000000000815,1,208.400401,,208.400401,208.400401,1,,,,,0,,,,,0,,,,,0,0.0031943631350844492,,0.0031943631350844492,0.0031943631350844492,1,0.013393113941671189,,0.013393113941671189,0.013393113941671189,1,0.05173751133063001,,0.05173751133063001,0.05173751133063001,1,0.21692160690782358,,0.21692160690782358,0.21692160690782358,1,0.20924298547578166,,0.20924298547578166,0.20924298547578166,1,0.8773001150661307,,0.8773001150661307,0.8773001150661307,1,0.0003328532791456082,,0.0003328532791456082,0.0003328532791456082,1,1,,,,,,
multiscale_dilated,Multiscale Dilated,SNN,conv1d,conv1d,,0.1,800.0,0.6612054064469842,,0.6612054064469842,0.6612054064469842,1,2.7641747156818384,,2.7641747156818384,2.7641747156818384,1,0.3215288543701172,,0.3215288543701172,0.3215288543701172,1,2.0,,2,2,1,12867.0,,12867.0,12867.0,1,3.7411399999999873,,3.7411399999999873,3.7411399999999873,1,107.57948,,107.57948,107.57948,1,,,,,0,,,,,0,,,,,0,0.006146203778331929,,0.006146203778331929,0.006146203778331929,1,0.025694256150725382,,0.025694256150725382,0.025694256150725382,1,0.05138768993914542,,0.05138768993914542,0.05138768993914542,1,0.21482666633106692,,0.21482666633106692,0.21482666633106692,1,0.1767390171036065,,0.1767390171036065,0.1767390171036065,1,0.7388589348919976,,0.7388589348919976,0.7388589348919976,1,0.0008265067580587302,,0.0008265067580587302,0.0008265067580587302,1,1,,,,,,
multiscale_dilated,Multiscale Dilated,SNN,conv1d,conv1d,,0.05,400.0,0.6576842176448555,,0.6576842176448555,0.6576842176448555,1,2.661870636844112,,2.661870636844112,2.661870636844112,1,0.32753594040870665,,0.32753594040870665,0.32753594040870665,1,2.0,,2,2,1,12867.0,,12867.0,12867.0,1,4.579439999999923,,4.579439999999923,4.579439999999923,1,82.000292,,82.000292,82.000292,1,,,,,0,,,,,0,,,,,0,0.008020510678728504,,0.008020510678728504,0.008020510678728504,1,0.032461721439285995,,0.032461721439285995,0.032461721439285995,1,0.051114029505312464,,0.051114029505312464,0.051114029505312464,1,0.2068757781024413,,0.2068757781024413,0.2068757781024413,1,0.14361673428298363,,0.14361673428298363,0.14361673428298363,1,0.581265533961392,,0.581265533961392,0.581265533961392,1,0.0016442105441121387,,0.0016442105441121387,0.0016442105441121387,1,1,,,,,,
attention_stem_multi_head_multiscale_tcn,Attention-Stem Multi-Head Multiscale TCN,SNN,conv1d,conv1d,,1.0,32.0,0.4915673365656771,,0.4915673365656771,0.4915673365656771,1,1.5446327967959665,,1.5446327967959665,1.5446327967959665,1,0.4651069976389408,,0.4651069976389408,0.4651069976389408,1,8.0,,8,8,1,78070.0,,78070.0,78070.0,1,11.533619999999889,,11.533619999999889,11.533619999999889,1,3.635513,,3.635513,3.635513,1,,,,,0,,,,,0,,,,,0,0.13521264717405138,,0.13521264717405138,0.13521264717405138,1,0.4248734076307708,,0.4248734076307708,0.4248734076307708,1,0.006296494640267415,,0.006296494640267415,0.006296494640267415,1,0.019785228599922718,,0.019785228599922718,0.019785228599922718,1,0.04262038601633154,,0.04262038601633154,0.04262038601633154,1,0.13392437038813326,,0.13392437038813326,0.13392437038813326,1,0.015361479267677409,,0.015361479267677409,0.015361479267677409,1,1,,,,,,
